path,subject,task,session,run
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET084/ses-1/func/,INET084,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET084/ses-1/func/,INET084,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET084/ses-1/func/,INET084,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET084/ses-2/func/,INET084,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET084/ses-2/func/,INET084,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET087/ses-1/func/,INET087,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET087/ses-1/func/,INET087,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET087/ses-2/func/,INET087,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET087/ses-4/func/,INET087,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET088/ses-1/func/,INET088,resting,1,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET088/ses-1/func/,INET088,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET088/ses-4/func/,INET088,resting,4,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET091/ses-1/func/,INET091,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET091/ses-1/func/,INET091,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET091/ses-4/func/,INET091,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET091/ses-4/func/,INET091,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET099/ses-2/func/,INET099,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET099/ses-2/func/,INET099,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET101/ses-1/func/,INET101,resting,1,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET101/ses-1/func/,INET101,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET101/ses-2/func/,INET101,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET101/ses-2/func/,INET101,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-1/func/,INET105,resting,1,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-2/func/,INET105,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-2/func/,INET105,resting,2,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-2/func/,INET105,resting,2,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-3/func/,INET105,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-4/func/,INET105,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-4/func/,INET105,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET105/ses-4/func/,INET105,resting,4,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-1/func/,INET111,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-2/func/,INET111,resting,2,2
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-2/func/,INET111,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-2/func/,INET111,resting,2,5
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-3/func/,INET111,resting,3,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-4/func/,INET111,resting,4,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET111/ses-4/func/,INET111,resting,4,4
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET116/ses-1/func/,INET116,resting,1,6
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET116/ses-1/func/,INET116,resting,1,7
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET160/ses-2/func/,INET160,resting,2,3
/Volumes/illinois-las-psych-gratton/iNetworks/Nifti/derivatives/preproc_FCPreproc-24.1.1/sub-INET160/ses-2/func/,INET160,resting,2,5
