sub,ses,task,run,filename,number_of_TRs,abnormal_TR,error_run,note,sleepiness__1_7_scale_,alertness,focus,confidence,alignment,tmask_filepath,tmask_filename,num_tps_retained,percent_tps_retained,fFD_filepath,fFD_filename,mean_fFD,max_fFD
sub-INET123,ses-3,task-rest,run-06,sub-INET123_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET123/ses-3/func/FD_outputs/sub-INET123_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET123_ses-3_task-rest_run-06_desc-tmask_fFD.txt,221,81.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET123/ses-3/func/FD_outputs/sub-INET123_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET123_ses-3_task-rest_run-06_desc-fFD.txt,0.057551951,0.569053036
sub-INET123,ses-3,task-rest,run-07,sub-INET123_ses-3_task-rest_run-07_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET123/ses-3/func/FD_outputs/sub-INET123_ses-3_task-rest_run-07_desc-tmask_fFD.txt,sub-INET123_ses-3_task-rest_run-07_desc-tmask_fFD.txt,204,75.55555556,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET123/ses-3/func/FD_outputs/sub-INET123_ses-3_task-rest_run-07_desc-fFD.txt,sub-INET123_ses-3_task-rest_run-07_desc-fFD.txt,0.079096289,0.520404328
sub-INET131,ses-1,task-rest,run-01,sub-INET131_ses-1_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-01_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-01_desc-tmask_fFD.txt,212,78.51851852,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-01_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-01_desc-fFD.txt,0.075849999,0.732609519
sub-INET131,ses-1,task-rest,run-02,sub-INET131_ses-1_task-rest_run-02_bold.nii.gz,270,0,NA,resp belt stopped recording,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-02_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-02_desc-tmask_fFD.txt,249,92.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-02_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-02_desc-fFD.txt,0.026431319,0.327138037
sub-INET131,ses-1,task-rest,run-03,sub-INET131_ses-1_task-rest_run-03_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-03_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-03_desc-tmask_fFD.txt,230,85.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-03_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-03_desc-fFD.txt,0.066889952,1.298214368
sub-INET131,ses-1,task-rest,run-04,sub-INET131_ses-1_task-rest_run-04_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-04_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-04_desc-tmask_fFD.txt,185,68.51851852,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-04_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-04_desc-fFD.txt,0.161546989,2.084655342
sub-INET131,ses-1,task-rest,run-05,sub-INET131_ses-1_task-rest_run-05_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-05_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-05_desc-tmask_fFD.txt,250,92.59259259,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-05_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-05_desc-fFD.txt,0.042521288,1.199723243
sub-INET131,ses-1,task-rest,run-07,sub-INET131_ses-1_task-rest_run-07_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-07_desc-tmask_fFD.txt,sub-INET131_ses-1_task-rest_run-07_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-1/func/FD_outputs/sub-INET131_ses-1_task-rest_run-07_desc-fFD.txt,sub-INET131_ses-1_task-rest_run-07_desc-fFD.txt,0.017337618,0.166083966
sub-INET131,ses-2,task-rest,run-01,sub-INET131_ses-2_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-01_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-01_desc-tmask_fFD.txt,193,71.48148148,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-01_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-01_desc-fFD.txt,0.135752035,1.050398665
sub-INET131,ses-2,task-rest,run-02,sub-INET131_ses-2_task-rest_run-02_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-02_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-02_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-02_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-02_desc-fFD.txt,0.023745173,0.198579961
sub-INET131,ses-2,task-rest,run-03,sub-INET131_ses-2_task-rest_run-03_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-03_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-03_desc-tmask_fFD.txt,252,93.33333333,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-03_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-03_desc-fFD.txt,0.041948132,0.264256149
sub-INET131,ses-2,task-rest,run-04,sub-INET131_ses-2_task-rest_run-04_bold.nii.gz,270,0,NA,NA,5,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-04_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-04_desc-tmask_fFD.txt,235,87.03703704,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-04_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-04_desc-fFD.txt,0.048135422,0.458416288
sub-INET131,ses-2,task-rest,run-05,sub-INET131_ses-2_task-rest_run-05_bold.nii.gz,270,0,NA,NA,5,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-05_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-05_desc-tmask_fFD.txt,182,67.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-05_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-05_desc-fFD.txt,0.100485842,0.728447295
sub-INET131,ses-2,task-rest,run-06,sub-INET131_ses-2_task-rest_run-06_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-06_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-06_desc-tmask_fFD.txt,230,85.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-06_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-06_desc-fFD.txt,0.066676248,0.850426252
sub-INET131,ses-2,task-rest,run-07,sub-INET131_ses-2_task-rest_run-07_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-07_desc-tmask_fFD.txt,sub-INET131_ses-2_task-rest_run-07_desc-tmask_fFD.txt,232,85.92592593,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-2/func/FD_outputs/sub-INET131_ses-2_task-rest_run-07_desc-fFD.txt,sub-INET131_ses-2_task-rest_run-07_desc-fFD.txt,0.049199192,0.683364129
sub-INET131,ses-3,task-rest,run-01,sub-INET131_ses-3_task-rest_run-01_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-01_desc-tmask_fFD.txt,sub-INET131_ses-3_task-rest_run-01_desc-tmask_fFD.txt,243,90,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-01_desc-fFD.txt,sub-INET131_ses-3_task-rest_run-01_desc-fFD.txt,0.039681224,0.446307488
sub-INET131,ses-3,task-rest,run-02,sub-INET131_ses-3_task-rest_run-02_bold.nii.gz,270,0,NA,NA,5,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-02_desc-tmask_fFD.txt,sub-INET131_ses-3_task-rest_run-02_desc-tmask_fFD.txt,251,92.96296296,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-02_desc-fFD.txt,sub-INET131_ses-3_task-rest_run-02_desc-fFD.txt,0.04217542,0.21737784
sub-INET131,ses-3,task-rest,run-05,sub-INET131_ses-3_task-rest_run-05_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-05_desc-tmask_fFD.txt,sub-INET131_ses-3_task-rest_run-05_desc-tmask_fFD.txt,248,91.85185185,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-05_desc-fFD.txt,sub-INET131_ses-3_task-rest_run-05_desc-fFD.txt,0.027960467,0.293987798
sub-INET131,ses-3,task-rest,run-06,sub-INET131_ses-3_task-rest_run-06_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-06_desc-tmask_fFD.txt,sub-INET131_ses-3_task-rest_run-06_desc-tmask_fFD.txt,229,84.81481481,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-06_desc-fFD.txt,sub-INET131_ses-3_task-rest_run-06_desc-fFD.txt,0.043273925,0.423252532
sub-INET131,ses-3,task-rest,run-07,sub-INET131_ses-3_task-rest_run-07_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-07_desc-tmask_fFD.txt,sub-INET131_ses-3_task-rest_run-07_desc-tmask_fFD.txt,243,90,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-3/func/FD_outputs/sub-INET131_ses-3_task-rest_run-07_desc-fFD.txt,sub-INET131_ses-3_task-rest_run-07_desc-fFD.txt,0.034895572,0.594665814
sub-INET131,ses-4,task-rest,run-01,sub-INET131_ses-4_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-01_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-01_desc-tmask_fFD.txt,246,91.11111111,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-01_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-01_desc-fFD.txt,0.038815942,0.528605038
sub-INET131,ses-4,task-rest,run-02,sub-INET131_ses-4_task-rest_run-02_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-02_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-02_desc-tmask_fFD.txt,227,84.07407407,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-02_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-02_desc-fFD.txt,0.040259125,0.232252999
sub-INET131,ses-4,task-rest,run-03,sub-INET131_ses-4_task-rest_run-03_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-03_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-03_desc-tmask_fFD.txt,222,82.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-03_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-03_desc-fFD.txt,0.055504703,0.615003068
sub-INET131,ses-4,task-rest,run-04,sub-INET131_ses-4_task-rest_run-04_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-04_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-04_desc-tmask_fFD.txt,257,95.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-04_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-04_desc-fFD.txt,0.031590157,0.194346118
sub-INET131,ses-4,task-rest,run-05,sub-INET131_ses-4_task-rest_run-05_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-05_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-05_desc-tmask_fFD.txt,203,75.18518519,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-05_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-05_desc-fFD.txt,0.062257738,0.573846958
sub-INET131,ses-4,task-rest,run-06,sub-INET131_ses-4_task-rest_run-06_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-06_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-06_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-06_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-06_desc-fFD.txt,0.016464086,0.113140468
sub-INET131,ses-4,task-rest,run-07,sub-INET131_ses-4_task-rest_run-07_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-07_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-07_desc-tmask_fFD.txt,249,92.22222222,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-07_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-07_desc-fFD.txt,0.035715211,0.631050209
sub-INET131,ses-4,task-rest,run-08,sub-INET131_ses-4_task-rest_run-08_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-08_desc-tmask_fFD.txt,sub-INET131_ses-4_task-rest_run-08_desc-tmask_fFD.txt,260,96.2962963,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET131/ses-4/func/FD_outputs/sub-INET131_ses-4_task-rest_run-08_desc-fFD.txt,sub-INET131_ses-4_task-rest_run-08_desc-fFD.txt,0.024087799,0.209883783
sub-INET133,ses-1,task-rest,run-01,sub-INET133_ses-1_task-rest_run-01_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-01_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-01_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-01_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-01_desc-fFD.txt,0.020210213,0.205388448
sub-INET133,ses-1,task-rest,run-02,sub-INET133_ses-1_task-rest_run-02_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-02_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-02_desc-tmask_fFD.txt,261,96.66666667,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-02_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-02_desc-fFD.txt,0.024491571,0.137163708
sub-INET133,ses-1,task-rest,run-03,sub-INET133_ses-1_task-rest_run-03_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-03_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-03_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-03_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-03_desc-fFD.txt,0.016236151,0.059058721
sub-INET133,ses-1,task-rest,run-04,sub-INET133_ses-1_task-rest_run-04_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-04_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-04_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-04_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-04_desc-fFD.txt,0.013504621,0.060139279
sub-INET133,ses-1,task-rest,run-05,sub-INET133_ses-1_task-rest_run-05_bold.nii.gz,270,0,NA,NA,4,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-05_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-05_desc-tmask_fFD.txt,263,97.40740741,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-05_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-05_desc-fFD.txt,0.020519417,0.229983293
sub-INET133,ses-1,task-rest,run-06,sub-INET133_ses-1_task-rest_run-06_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-06_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-06_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-06_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-06_desc-fFD.txt,0.015843614,0.095910496
sub-INET133,ses-1,task-rest,run-07,sub-INET133_ses-1_task-rest_run-07_bold.nii.gz,270,0,NA,NA,2,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-07_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-07_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-07_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-07_desc-fFD.txt,0.012424511,0.072409098
sub-INET133,ses-1,task-rest,run-08,sub-INET133_ses-1_task-rest_run-08_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-08_desc-tmask_fFD.txt,sub-INET133_ses-1_task-rest_run-08_desc-tmask_fFD.txt,265,98.14814815,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-1/func/FD_outputs/sub-INET133_ses-1_task-rest_run-08_desc-fFD.txt,sub-INET133_ses-1_task-rest_run-08_desc-fFD.txt,0.012897462,0.058845839
sub-INET133,ses-2,task-rest,run-01,sub-INET133_ses-2_task-rest_run-01_bold.nii.gz,270,0,NA,NA,1,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-2/func/FD_outputs/sub-INET133_ses-2_task-rest_run-01_desc-tmask_fFD.txt,sub-INET133_ses-2_task-rest_run-01_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-2/func/FD_outputs/sub-INET133_ses-2_task-rest_run-01_desc-fFD.txt,sub-INET133_ses-2_task-rest_run-01_desc-fFD.txt,0.014297515,0.165675779
sub-INET133,ses-2,task-rest,run-02,sub-INET133_ses-2_task-rest_run-02_bold.nii.gz,270,0,NA,NA,3,NA,NA,NA,include,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-2/func/FD_outputs/sub-INET133_ses-2_task-rest_run-02_desc-tmask_fFD.txt,sub-INET133_ses-2_task-rest_run-02_desc-tmask_fFD.txt,264,97.77777778,/gpfs/research/grattonlab/iNetworks/Nifti/derivatives/preproc_fmriprep-24.1.1/sub-INET133/ses-2/func/FD_outputs/sub-INET133_ses-2_task-rest_run-02_desc-fFD.txt,sub-INET133_ses-2_task-rest_run-02_desc-fFD.txt,0.013917307,0.11621103
